id,time_key,product_key,promotion_key,store_key,dollar_sales,unit_sales,dollar_cost,customer_count
2111,87,12,11,12,2.5,4,2.11,4
2112,88,12,11,9,0.47,1,0.41,1
2113,89,12,11,4,2.98,5,2.43,5
2114,90,12,11,10,43.54,74,37.48,65
2115,91,12,11,13,44.43,75,39,59
2116,92,12,11,12,57.01,97,49.22,82
2117,93,12,11,11,7.36,12,6.43,7
2118,94,12,11,20,11.31,19,10.07,11
2119,95,12,11,15,52.66,89,43.54,72
2120,96,12,11,3,28.71,49,24.6,40
2121,97,12,11,14,34.95,59,30.54,33
2122,98,12,11,20,6.69,11,5.73,7
2123,99,12,11,20,57.47,97,51.36,55
2124,100,12,11,6,39.13,66,33.6,39
2125,101,12,11,9,9.46,16,7.66,9
2126,102,12,11,2,58.54,99,52.23,67
2127,103,12,11,2,12.69,22,11.03,18
2128,104,12,11,10,29.11,49,23.31,36
2129,105,12,11,8,1.72,3,1.42,2
2130,106,12,11,12,28.22,48,25.01,38
2131,107,12,11,9,39.98,68,35.63,49
2132,108,12,11,3,41.65,71,37.32,38
2133,109,12,11,5,38.79,66,34.76,64
2134,110,12,11,15,19.83,34,17.63,33
2135,111,12,11,8,15.74,27,13.73,19
2136,112,12,11,3,7.91,13,6.39,13
2137,113,12,11,16,46.08,78,39.18,77
2138,114,12,11,13,14.22,24,12.17,20
2139,115,12,11,7,42.42,72,37.93,54
2140,116,12,11,12,38.32,65,33,59
2141,117,12,11,14,7.81,13,7,8
2142,118,12,11,4,56.82,96,50.5,79
2143,119,12,11,5,23.7,40,21.1,26
2144,120,12,11,4,9.39,16,8.17,13
2145,121,12,11,1,25.73,44,22.3,33
2146,122,12,11,11,41.75,71,36.25,50
2147,123,12,11,13,8.43,14,6.93,14
2148,124,12,11,13,43.51,74,36.97,69
2149,125,12,11,14,31.44,53,25.62,32
2150,126,12,11,17,16.12,27,14.24,15
2151,127,12,11,3,27.8,47,22.4,45
2152,128,12,11,10,38.69,66,32.29,56
2153,129,12,11,10,45.99,78,39.32,71
2154,130,12,11,14,56.25,95,50.27,62
2155,131,12,11,5,10.41,18,9.12,14
2156,132,12,11,17,7.93,13,7.09,9
2157,133,12,11,10,10.79,18,9.53,11
2158,134,12,11,17,40.87,69,36.7,57
2159,135,12,11,1,18.93,32,15.89,27
2160,136,12,11,11,56.27,95,46.71,95
2161,137,12,11,4,17.8,30,14.73,26
2162,138,12,8,3,49.66,94,44.92,81
2163,139,12,8,5,47,89,46.72,68
2164,140,12,8,12,47.62,90,45.36,50
2165,141,12,8,4,47.58,90,42.32,55
2166,142,12,8,12,49.06,92,45,65
2167,143,12,8,10,37.01,70,33.9,60
2168,144,12,8,4,24.13,45,22.39,38
2169,145,12,8,1,47.78,90,42.59,60
2170,146,12,8,2,47.9,90,43.4,66
2171,147,12,8,7,18.4,35,18.04,28
2172,148,12,8,16,41.59,78,38,68
2173,149,12,8,3,34.06,64,30.88,35
2174,150,12,8,12,0.28,1,0.28,0
2175,151,12,8,7,40.6,76,37.07,67
2176,152,12,8,14,11.69,22,10.71,21
2177,153,12,8,1,29.14,55,28.96,40
2178,154,12,11,11,23.67,40,20.92,27
2179,155,12,11,5,3.02,5,2.54,3
2180,156,12,11,13,2.85,5,2.46,3
2181,157,12,11,17,44.47,75,39.52,72
2182,158,12,11,12,27.9,47,23.16,27
2183,159,12,11,17,43.29,73,34.9,61
2184,160,12,11,11,4.23,7,3.64,6
2185,161,12,11,1,6.89,12,6.07,7
2186,162,12,11,10,2.32,4,2.02,2
2187,163,12,11,4,53.39,90,44.72,87
2188,164,12,11,2,43.42,74,35.76,45
2189,165,12,11,16,15.69,27,13.54,19
2190,166,12,11,14,54.99,93,44.25,62
2191,167,12,11,10,19.82,34,17.81,21
2192,168,12,11,20,56.89,96,46.72,81
2193,169,12,11,2,2.15,4,1.78,3
2194,170,12,11,4,9.98,17,8.85,12
2195,171,12,11,18,55.16,93,44.35,93
2196,172,12,11,17,31.37,53,25.53,45
2197,173,12,11,11,6.3,11,5.51,10
2198,174,12,11,9,40.05,68,32.96,66
2199,175,12,11,17,10.78,18,9.46,14
2200,176,12,11,18,31.17,53,26.76,34
2201,177,12,11,4,17.68,30,14.63,17
2202,178,12,11,2,4.69,8,3.85,7
2203,179,12,11,17,45.33,77,38.13,67
2204,180,12,11,8,0.45,1,0.38,0
2205,181,12,11,5,10.19,17,8.75,14
2206,182,12,11,9,49.62,84,43.33,83
2207,183,12,11,14,57.14,97,47.07,81
2208,184,12,11,7,50.47,86,42.62,59
2209,1,13,5,8,76.92,78,64.76,56
2210,2,13,5,15,29.92,30,24.93,25
2211,3,13,5,18,26.26,27,22.06,17
2212,4,13,5,11,9.83,10,8.7,10
2213,5,13,5,6,29.18,29,24.39,20
2214,6,13,5,17,81.82,83,66.38,63
2215,7,13,5,20,84.56,85,70.99,54
2216,8,13,5,19,69.53,70,58.22,60
2217,9,13,5,14,3.23,3,2.62,2
2218,10,13,5,4,60.39,61,51.1,49
2219,11,13,5,9,22.87,23,19.55,14
2220,12,13,5,1,21.87,22,19.47,12
2221,13,13,5,14,63.68,64,51.44,46
2222,14,13,5,11,61.55,62,52.54,41
2223,15,13,5,17,28.46,29,25.58,19
2224,16,13,5,17,10.17,10,8.8,10
2225,17,13,5,9,11.9,12,10.16,10
2226,18,13,5,13,1.09,1,0.98,1
2227,19,13,5,16,1.32,1,1.13,1
2228,20,13,5,9,81.95,83,71.8,82
2229,21,13,5,4,61.95,63,51.71,46
2230,22,13,5,8,86.49,87,73.34,82
2231,23,13,5,9,44.6,45,40.01,32
2232,24,13,5,13,29.62,30,23.9,17
2233,25,13,5,14,56.38,57,48.35,53
2234,26,13,5,6,26.47,27,21.21,19
2235,27,13,5,17,88.68,90,72,80
2236,28,13,5,9,47.83,48,39.42,41
2237,29,13,5,1,92.67,94,79.57,82
2238,30,13,5,3,47.25,48,41.39,31
2239,31,13,5,2,35.02,35,30.85,31
2240,32,13,5,12,29.71,30,24.01,23
2241,33,13,5,12,85.49,86,70.77,65
2242,34,13,5,13,52.65,53,45.77,38
2243,35,13,5,20,23.78,24,20.48,15
2244,36,13,5,17,75.77,77,61.42,57
2245,37,13,5,2,46.65,47,40.14,31
2246,38,13,5,20,95.86,97,79.25,64
2247,39,13,5,16,33.2,34,29.86,23
2248,40,13,5,1,37.57,38,31.46,30
2249,41,13,5,6,92.89,94,77.48,91
2250,42,13,5,18,83.96,85,70.18,46
2251,43,13,5,11,97.67,99,85.23,66
2252,44,13,5,15,76.12,77,65.25,44
2253,45,13,5,8,82.3,83,66.67,67
2254,46,13,5,7,2.26,2,1.92,1
2255,47,13,5,17,55.63,56,47.39,46
2256,48,13,5,19,32.73,33,28.08,20
2257,49,13,5,6,59.24,60,48.61,45
2258,50,13,5,14,20.52,21,17.01,13
2259,51,13,5,11,89.98,91,74.12,52
2260,52,13,5,14,80.32,81,69.93,57
2261,53,13,5,8,16.47,17,14.52,16
2262,54,13,5,13,92.27,93,77.66,55
2263,55,13,5,19,39.99,40,32.56,31
2264,56,13,5,11,52.71,53,43.68,45
2265,57,13,5,15,51.67,52,43.16,47
2266,58,13,5,1,75.76,77,67.64,71
2267,59,13,5,10,86.28,87,71.77,65
2268,60,13,5,7,44.18,45,38.78,39
2269,61,13,5,1,77.35,78,65.94,66
2270,62,13,5,9,75.78,77,64.09,74
2271,63,13,5,11,17.85,18,15.58,14
2272,64,13,5,16,26.55,27,22.15,16
2273,65,13,5,10,71.86,73,57.86,47
2274,66,13,5,8,38.27,39,32.36,31
2275,67,13,5,17,8.98,9,7.76,5
2276,68,13,5,11,5.34,5,4.34,4
2277,69,13,5,19,10.79,11,9.57,9
2278,70,13,5,19,7.96,8,7.13,5
2279,71,13,5,6,25.97,26,23.05,17
2280,72,13,5,6,77.17,78,63.74,71
2281,73,13,5,13,3.49,4,2.87,2
2282,74,13,5,14,32.46,33,27.82,27
2283,75,13,5,1,48.64,49,41.46,40
2284,76,13,5,19,18.13,18,15.17,16
2285,77,13,5,3,27.96,28,24.74,24
2286,78,13,5,7,42.97,43,35.67,33
2287,79,13,5,5,5.85,6,4.77,3
2288,80,13,5,3,50.84,51,43.45,51
2289,81,13,5,11,61.36,62,50.4,53
2290,82,13,5,2,50.48,51,42.29,42
2291,83,13,5,3,82.1,83,69.48,60
2292,84,13,5,20,47.69,48,41.59,36
2293,85,13,5,5,58.16,59,49.53,42
2294,86,13,5,6,42.86,43,37.41,32
2295,87,13,5,4,37.74,38,30.37,24
2296,88,13,5,7,84.59,85,73.19,76
2297,89,13,5,6,19.67,20,16.78,11
2298,90,13,5,10,97.8,99,83.72,87
2299,91,13,5,8,82.99,84,73.37,67
2300,92,13,5,4,21.73,22,18.78,20
2301,93,13,6,11,74.84,76,65.39,67
2302,94,13,6,13,18.97,19,16.67,17
2303,95,13,6,18,91.16,92,76.61,88
2304,96,13,6,19,47.56,48,42.71,27
2305,97,13,6,11,77.81,79,63.53,47
2306,98,13,6,12,11.92,12,10.04,11
2307,99,13,6,18,50.85,51,40.75,30
2308,100,13,6,3,63.69,64,55.48,49
2309,101,13,6,16,96.68,98,85.71,74
2310,102,13,6,11,35.48,36,31.68,34
2311,103,13,6,3,25.68,26,22.02,18
2312,104,13,6,5,75.07,76,66.93,57
2313,105,13,6,6,31.92,32,26.86,22
2314,106,13,6,17,30.75,31,24.61,21
2315,107,13,6,12,42.73,43,35.15,34
2316,108,13,6,20,97.68,99,82.56,58
2317,109,13,6,13,30.51,31,26.41,22
2318,110,13,6,2,44.98,45,37.33,44
2319,111,13,6,4,79.49,80,68.31,79
2320,112,13,6,11,97.59,99,87.13,74
2321,113,13,6,16,54.22,55,46.69,49
2322,114,13,6,13,54.75,55,49.16,34
2323,115,13,6,13,53.28,54,45.35,29
2324,116,13,6,16,74.79,76,66.63,73
2325,117,13,6,12,56.49,57,46.63,56
2326,118,13,6,20,51.36,52,43.73,41
2327,119,13,6,20,66.29,67,54.23,38
2328,120,13,6,15,53.17,54,43.03,28
2329,121,13,6,10,20.59,21,16.78,11
2330,122,13,6,7,69.6,70,60.3,44
2331,123,13,6,15,86.56,87,70.42,80
2332,124,13,6,6,55.19,56,44.76,28
2333,125,13,6,17,88.47,89,71.33,76
2334,126,13,6,15,3.97,4,3.35,4
2335,127,13,6,12,90.78,92,80.09,69
2336,128,13,6,10,50.56,51,41.62,29
2337,129,13,6,13,39.37,40,33,39
2338,130,13,6,7,97.45,98,81.92,72
2339,131,13,6,6,65.25,66,52.55,55
2340,132,13,6,11,26.67,27,23.61,25
2341,133,13,6,2,90.17,91,78.09,87
2342,134,13,6,8,73.22,74,60.28,72
2343,135,13,6,3,90.6,92,74.02,89
2344,136,13,6,5,55.55,56,46.69,32
2345,137,13,6,11,65.3,66,53.49,41
2346,138,13,6,18,80.03,81,68.51,65
2347,139,13,6,9,72.81,74,60.66,67
2348,140,13,6,13,76.38,77,67.23,43
2349,141,13,6,8,20.44,21,16.55,12
2350,142,13,6,13,60.42,61,52.52,57
2351,143,13,6,1,98.52,100,81.04,69
2352,144,13,6,12,75.63,76,64.38,45
2353,145,13,6,18,7.09,7,6.12,5
2354,146,13,6,10,76.13,77,63.33,74
2355,147,13,6,7,96.32,97,80.22,59
2356,148,13,6,18,39.11,40,31.4,33
2357,149,13,6,14,5.61,6,4.93,4
2358,150,13,6,15,10.01,10,8.13,6
2359,151,13,6,7,41.88,42,33.69,28
2360,152,13,6,12,56.48,57,49.06,52
2361,153,13,6,15,79.65,80,68.61,43
2362,154,13,6,19,48.33,49,40.8,28
2363,155,13,6,11,35.88,36,30.05,20
2364,156,13,6,20,2.78,3,2.35,2
2365,157,13,6,8,83.75,85,71.12,71
2366,158,13,6,13,79.61,80,65.36,78
2367,159,13,6,2,8.63,9,7.29,6
2368,160,13,6,17,17.41,18,14.59,15
2369,161,13,6,14,33.93,34,28.86,24
2370,162,13,6,13,56.7,57,46.33,43
2371,163,13,6,6,88.15,89,74.43,65
2372,164,13,6,17,11.89,12,9.53,10
2373,165,13,6,14,53.01,54,45.07,51
2374,166,13,6,13,9.51,10,8.3,8
2375,167,13,6,8,92.39,93,82.64,61
2376,168,13,6,9,0.3,0,0.26,0
2377,169,13,6,10,64.92,66,52.63,46
2378,170,13,6,16,47.25,48,41.52,33
2379,171,13,6,11,61.97,63,54.39,55
2380,172,13,6,3,94.22,95,84.79,69
2381,173,13,6,6,31.51,32,25.81,19
2382,174,13,6,12,93.38,94,77.09,76
2383,175,13,6,3,21.6,22,18.28,17
2384,176,13,6,9,49.59,50,43.75,45
2385,177,13,6,19,8.61,9,7.49,6
2386,178,13,6,9,61.75,62,53.6,37
2387,179,13,6,2,69.81,71,57.5,63
2388,180,13,6,7,28.72,29,25.65,19
2389,181,13,6,4,13.27,13,11.16,13
2390,182,13,6,4,23.93,24,21.41,15
2391,183,13,6,10,77.13,78,68.11,71
2392,184,13,6,3,17.54,18,14.58,12
2393,1,14,5,2,77.7,78,67.49,69
2394,2,14,5,8,26.02,26,22.73,21
2395,3,14,5,12,53.78,54,47.05,46
2396,4,14,5,19,11.37,11,9.86,11
2397,5,14,5,3,34.29,35,30.53,29
2398,6,14,5,6,16.92,17,14.63,14
2399,7,14,5,2,39.59,40,34.57,20
2400,8,14,5,5,24.67,25,21.93,20
2401,9,14,5,14,26.96,27,21.95,18
2402,10,14,5,17,81.53,82,69.28,79
2403,11,14,5,1,48.72,49,40.89,36
2404,12,14,5,18,91.84,93,80.43,72
2405,13,14,5,11,84.16,85,68.1,71
2406,14,14,5,9,87.91,89,73.69,57
2407,15,14,5,3,66.47,67,55.16,56
2408,16,14,5,15,51.74,52,43.6,37
2409,17,14,5,10,77.87,79,63.28,51
2410,18,14,5,14,63.6,64,52.65,44
2411,19,14,5,17,40.88,41,35.09,32
2412,20,14,5,5,37.92,38,30.95,29
2413,21,14,5,12,98.57,100,86.1,72
2414,22,14,5,5,79.81,81,70.8,51
2415,23,14,5,5,47.28,48,41.06,37
2416,24,14,5,16,16.11,16,13.35,10
2417,25,14,5,3,29.61,30,23.75,19
2418,26,14,5,1,36.43,37,29.7,33
2419,27,14,5,19,12.35,12,9.88,7
2420,28,14,5,1,31.53,32,25.62,16
2421,29,14,5,18,43.35,44,37.95,40
2422,30,14,5,3,53.28,54,42.89,30
2423,31,14,5,2,66.33,67,55.48,41
2424,32,14,5,20,23.25,23,19.25,13
2425,33,14,5,6,81,82,69.13,82
2426,34,14,5,10,69.82,71,62.57,49
2427,35,14,5,10,57.66,58,50.02,41
2428,36,14,5,8,48.89,49,39.43,32
2429,37,14,5,5,30.08,30,25.81,24
2430,38,14,5,14,95.18,96,77.78,52
2431,39,14,5,15,23.21,23,18.87,12
2432,40,14,5,14,16.89,17,14.06,16
2433,41,14,5,8,91.11,92,78.62,46
2434,42,14,5,1,24.13,24,20.35,15
2435,43,14,5,15,72.25,73,63.08,45
2436,44,14,5,8,59.34,60,48.09,48
2437,45,14,5,10,79.88,81,64.5,65
2438,46,14,5,14,71.75,72,63.05,36
2439,47,14,5,2,97.2,98,78.25,64
2440,48,14,5,8,38.47,39,33.29,28
2441,49,14,5,15,41.62,42,34.79,34
2442,50,14,5,5,44.81,45,38.8,34
2443,51,14,5,13,4.14,4,3.41,4
2444,52,14,5,13,67.97,69,58.38,49
2445,53,14,5,16,97.85,99,84.25,62
2446,54,14,5,10,24.02,24,19.6,20
2447,55,14,5,11,66.98,68,55.81,63
2448,56,14,5,20,35.36,36,31.67,33
2449,57,14,5,16,53.6,54,47.78,38
2450,58,14,5,2,67.59,68,57.83,50
2451,59,14,5,8,67.96,69,56.42,48
2452,60,14,5,16,93.51,94,83.58,92
2453,61,14,5,14,57.42,58,50.96,45
2454,62,14,5,18,72.94,74,58.9,41
2455,63,14,5,2,81.52,82,70.76,47
2456,64,14,5,3,81.88,83,71.55,60
2457,65,14,5,14,26.34,27,21.29,18
2458,66,14,5,7,43.26,44,37.92,24
2459,67,14,5,12,6.81,7,6,6
2460,68,14,5,15,66.35,67,59.68,42
2461,69,14,5,14,23.21,23,18.77,21
2462,70,14,5,1,35.12,35,29.33,28
2463,71,14,5,15,29.24,30,25.56,22
2464,72,14,5,16,59.97,61,51.2,55
2465,73,14,5,13,8.95,9,7.84,6
2466,74,14,5,1,26.76,27,23.04,14
2467,75,14,5,16,39.21,40,33.83,29
2468,76,14,5,20,86.29,87,74.69,86
2469,77,14,5,19,7.09,7,5.97,7
2470,78,14,5,10,85.98,87,73.39,59
2471,79,14,5,18,31.46,32,26.58,24
2472,80,14,5,13,38.53,39,31.4,31
2473,81,14,5,19,7.81,8,6.77,6
2474,82,14,5,9,83.42,84,67.74,56
2475,83,14,5,1,86.33,87,74.06,44
2476,84,14,5,16,6.48,7,5.74,5
2477,85,14,5,7,56.67,57,47.87,46
2478,86,14,5,19,90.14,91,74.57,48
2479,87,14,5,12,92.81,94,76.04,92
2480,88,14,5,14,42.87,43,37.48,25
2481,89,14,5,18,89.11,90,71.54,64
2482,90,14,5,2,7.93,8,6.37,5
2483,91,14,5,19,90.42,91,80.56,52
2484,92,14,5,10,53.59,54,44.08,41
2485,93,14,6,10,86.71,88,71.77,61
2486,94,14,6,6,16.32,16,13.08,15
2487,95,14,6,17,41.82,42,36.26,26
2488,96,14,6,6,9.59,10,8.39,8
2489,97,14,6,6,60.12,61,49.22,49
2490,98,14,6,1,54.41,55,44.25,52
2491,99,14,6,12,26.18,26,23.28,21
2492,100,14,6,9,84.57,85,72.73,84
2493,101,14,6,20,56.86,57,49.04,44
2494,102,14,6,18,20.41,21,17.42,19
2495,103,14,6,13,61.27,62,54.17,60
2496,104,14,6,20,25.38,26,20.37,13
2497,105,14,6,19,94.72,96,79.28,89
2498,106,14,6,8,94.91,96,83.61,79
2499,107,14,6,9,49.33,50,40.95,38
2500,108,14,6,13,32.2,33,27.42,28
2501,109,14,6,14,21.1,21,17.63,20
2502,110,14,6,13,98.98,100,83.54,87
2503,111,14,6,9,44.67,45,37.67,32
2504,112,14,6,9,79.46,80,66.83,53
2505,113,14,6,7,89.89,91,73.73,82
2506,114,14,6,15,64.9,66,55.24,54
2507,115,14,6,11,51.04,52,45.63,27
2508,116,14,6,6,53.52,54,46.64,30
2509,117,14,6,3,78.29,79,70.25,59
2510,118,14,6,20,65.4,66,54.29,52
2511,119,14,6,19,43.36,44,35.31,32
2512,120,14,6,4,17.86,18,14.54,18
2513,121,14,6,11,19.29,19,16.23,16
2514,122,14,6,14,27.33,28,22.72,17
2515,123,14,6,5,11.57,12,10.08,7
2516,124,14,6,17,63.18,64,52.14,46
2517,125,14,6,1,12.03,12,10.68,11
2518,126,14,6,3,94.75,96,82.54,93
2519,127,14,6,10,60.83,61,50.98,60
2520,128,14,6,13,56.32,57,46.8,56
2521,129,14,6,12,24.77,25,20.97,17
2522,130,14,6,14,21.09,21,18.52,16
2523,131,14,6,18,16.29,16,13.07,11
2524,132,14,6,10,92.64,94,80.91,64
2525,133,14,6,12,8.6,9,7.49,7
2526,134,14,6,7,41.38,42,33.95,28
2527,135,14,6,5,97.67,99,83.47,54
2528,136,14,6,14,25.89,26,21.41,19
2529,137,14,6,8,16.02,16,12.97,15
2530,138,14,6,8,1.28,1,1.08,1
2531,139,14,6,12,91.64,93,82.19,63
2532,140,14,6,12,94.71,96,85.22,52
2533,141,14,6,7,29.25,30,24.02,18
2534,142,14,6,10,95.01,96,81.1,94
2535,143,14,6,19,34.03,34,29.85,18
2536,144,14,6,12,88.85,90,76.44,56
2537,145,14,6,5,11.27,11,9.29,11
2538,146,14,6,7,43.93,44,37.88,30
2539,147,14,6,3,25.73,26,21.77,25
2540,148,14,6,7,25.16,25,22.36,20
2541,149,14,6,18,80.62,81,69.88,53
2542,150,14,6,6,81.87,83,69.33,44
2543,151,14,6,8,73.38,74,61.58,46
2544,152,14,6,6,56.34,57,48.07,32
2545,153,14,6,2,17.92,18,14.68,10
2546,154,14,6,19,84.31,85,73,83
2547,155,14,6,13,53.75,54,47.67,38
2548,156,14,6,4,8.38,8,6.81,5
2549,157,14,6,15,84.24,85,75.48,73
2550,158,14,6,14,9.16,9,7.59,6
2551,159,14,6,5,98.98,100,83.59,54
2552,160,14,6,4,31.84,32,26.82,24
2553,161,14,6,5,82.04,83,65.89,72
2554,162,14,6,3,65.43,66,57.71,40
2555,163,14,6,4,16.42,17,14,11
2556,164,14,6,1,89.83,91,79.46,89
2557,165,14,6,1,25.07,25,20.18,14
2558,166,14,6,5,15.56,16,12.89,10
2559,167,14,6,3,16.95,17,14.19,12
2560,168,14,6,12,27.23,28,24.26,23
2561,169,14,6,14,20.35,21,18.17,19
2562,170,14,6,8,59.04,60,47.95,34
2563,171,14,6,4,20.24,20,18.13,19
2564,172,14,6,19,5.02,5,4.23,5
2565,173,14,6,4,45.54,46,37.69,41
2566,174,14,6,4,26.6,27,23.82,18
2567,175,14,6,14,50.89,51,44.61,38
2568,176,14,6,4,23.59,24,19.72,22
2569,177,14,6,7,96.15,97,81.1,71
2570,178,14,6,16,24.55,25,20.7,24
2571,179,14,6,5,63.78,64,54.05,42
2572,180,14,6,2,14.6,15,12.93,14
2573,181,14,6,12,80.34,81,72.29,72
2574,182,14,6,3,7.97,8,6.76,6
2575,183,14,6,5,61.45,62,51.13,52
2576,184,14,6,8,9.57,10,7.67,8
2577,1,15,5,19,90.78,92,81.47,56
2578,2,15,5,19,29.53,30,23.81,18
2579,3,15,5,10,2.85,3,2.52,1
2580,4,15,5,15,42.44,43,37.67,38
2581,5,15,5,16,28.86,29,23.56,29
2582,6,15,5,20,5.83,6,4.82,4
2583,7,15,5,20,33.79,34,30.36,29
2584,8,15,5,16,76.87,78,66.09,61
2585,9,15,5,17,45.46,46,40.02,43
2586,10,15,5,2,3.64,4,3.15,3
2587,11,15,5,12,49.23,50,40.34,32
2588,12,15,5,12,57.28,58,51.14,46
2589,13,15,5,18,16.64,17,14.08,15
2590,14,15,5,20,55.79,56,48.83,40
2591,15,15,5,13,72.19,73,58.48,37
2592,16,15,5,7,83.62,84,74.46,68
2593,17,15,5,7,33.92,34,27.77,19
2594,18,15,5,13,1.85,2,1.49,1
2595,19,15,5,1,63.55,64,52.14,46
2596,20,15,5,3,16.99,17,14.94,13
2597,21,15,5,16,28.45,29,25.23,26
2598,22,15,5,16,46.55,47,40.91,36
2599,23,15,5,3,53.51,54,47.63,39
2600,24,15,5,5,0.86,1,0.71,1
2601,25,15,5,16,13.85,14,12.34,8
2602,26,15,5,13,55.93,56,48.67,41
2603,27,15,5,13,0.82,1,0.72,1
2604,28,15,5,5,17.15,17,13.85,12
2605,29,15,5,19,56.81,57,45.99,38
2606,30,15,5,19,66.3,67,54.47,57
2607,31,15,5,18,72.76,73,58.23,57
2608,32,15,5,20,61.05,62,50.58,42
2609,33,15,5,6,74.44,75,65.22,75
2610,34,15,5,5,25.91,26,21.91,15
2611,35,15,5,3,58.89,59,49.13,31
2612,36,15,5,7,43.5,44,37.86,37
2613,37,15,5,16,52.44,53,42.71,51
2614,38,15,5,8,56.33,57,46.79,44
2615,39,15,5,9,96.52,97,86.12,68
2616,40,15,5,6,15.58,16,13.78,13
2617,41,15,5,4,89.87,91,72.45,58
2618,42,15,5,6,71.08,72,58.97,52
2619,43,15,5,10,61.45,62,49.4,40
2620,44,15,5,8,43.42,44,38.2,24
2621,45,15,5,17,76.44,77,67.37,74
2622,46,15,5,17,29.47,30,26.24,27
2623,47,15,5,20,55.48,56,48.23,33
2624,48,15,5,11,11.19,11,9.07,8
2625,49,15,5,9,13.58,14,11.56,12
2626,50,15,5,4,13.24,13,11.15,10
2627,51,15,5,17,86.34,87,69.22,73
2628,52,15,5,17,36.55,37,32.47,31
2629,53,15,5,18,0.06,0,0.05,0
2630,54,15,5,16,86.54,87,71.08,57
2631,55,15,5,19,70.42,71,60.59,66
2632,56,15,5,16,76.55,77,63.02,47
2633,57,15,5,19,64.76,65,52.36,34
2634,58,15,5,13,97.74,99,80.95,64
2635,59,15,5,20,18.32,19,15.23,10
2636,60,15,5,5,70.39,71,62.25,37
2637,61,15,5,13,8.28,8,7.09,7
2638,62,15,5,14,55.3,56,45.99,46
2639,63,15,5,12,94.16,95,80.15,89
2640,64,15,5,12,51.27,52,45.44,48
2641,65,15,5,1,20.34,21,16.51,16
2642,66,15,5,1,89.75,91,75.82,89
2643,67,15,5,13,78.72,80,68.43,57
2644,68,15,5,17,73.06,74,59.63,49
2645,69,15,5,14,30.05,30,24.7,20
2646,70,15,5,16,45.17,46,36.67,29
2647,71,15,5,4,14.99,15,12.32,10
2648,72,15,5,19,42.88,43,36.27,33
2649,73,15,5,1,42.25,43,37.09,24
2650,74,15,5,7,63.37,64,56.04,48
2651,75,15,5,9,0.1,0,0.09,0
2652,76,15,5,13,2.8,3,2.46,2
2653,77,15,5,1,82.75,84,66.85,79
2654,78,15,5,6,39.15,40,33.76,25
2655,79,15,5,1,63.2,64,55.78,58
2656,80,15,5,4,76.61,77,66.91,51
2657,81,15,5,7,26.66,27,23.9,26
2658,82,15,5,8,61.15,62,52.49,54
2659,83,15,5,15,55.65,56,48.19,49
2660,84,15,5,6,32.02,32,27.6,21
2661,85,15,5,15,45.39,46,37.71,32
2662,86,15,5,13,85.45,86,75.8,46
2663,87,15,5,10,60.95,62,50.16,33
2664,88,15,5,8,55.64,56,45.17,40
2665,89,15,5,15,88.48,89,76.96,63
2666,90,15,5,8,29.95,30,26.3,29
2667,91,15,5,12,37.37,38,31.27,31
2668,92,15,5,1,67.75,68,60.64,54
2669,93,15,6,13,83.13,84,69.86,80
2670,94,15,6,6,16.58,17,13.67,11
2671,95,15,6,8,76.5,77,66.16,62
2672,96,15,6,4,92.74,94,77.59,58
2673,97,15,6,11,56.62,57,46.93,49
2674,98,15,6,10,6.15,6,5.27,5
2675,99,15,6,3,70.64,71,59.01,48
2676,100,15,6,3,35,35,30.86,26
2677,101,15,6,1,90.9,92,73.98,65
2678,102,15,6,15,7.9,8,6.35,7
2679,103,15,6,19,11.97,12,10.17,7
2680,104,15,6,12,48.72,49,40.27,44
2681,105,15,6,7,5.65,6,4.73,3
2682,106,15,6,6,33.29,34,27.99,25
2683,107,15,6,14,32.85,33,28.55,21
2684,108,15,6,3,82.71,84,68.17,46
2685,109,15,6,1,98.64,100,79.74,76
2686,110,15,6,20,6.21,6,5.47,6
2687,111,15,6,6,74.67,75,65.64,41
2688,112,15,6,8,48.29,49,39.84,35
2689,113,15,6,4,44.68,45,38.83,24
2690,114,15,6,14,22.91,23,19.71,20
2691,115,15,6,17,75.09,76,65.66,60
2692,116,15,6,2,80.02,81,64.19,47
2693,117,15,6,2,19.9,20,16.74,12
2694,118,15,6,10,38.53,39,32.73,24
2695,119,15,6,1,93.29,94,82.26,82
2696,120,15,6,15,85.55,86,69.89,44
2697,121,15,6,17,96.84,98,83.53,59
2698,122,15,6,18,66.7,67,58.49,49
2699,123,15,6,19,5.19,5,4.28,5
2700,124,15,6,2,7.06,7,5.95,5
2701,125,15,6,17,39.4,40,31.99,33
2702,126,15,6,5,41.14,42,35.36,22
2703,127,15,6,1,95.29,96,79.73,58
2704,128,15,6,5,1.09,1,0.88,1
2705,129,15,6,13,35.34,36,29.72,27
2706,130,15,6,12,79.8,81,67.9,53
2707,131,15,6,12,48.28,49,39.1,32
2708,132,15,6,3,56.57,57,50.2,53
2709,133,15,6,3,74.04,75,63.97,70
2710,134,15,6,13,76.23,77,67.09,44
2711,135,15,6,5,19.62,20,16.76,15
2712,136,15,6,6,27.09,27,23.6,24
2713,137,15,6,8,75.85,77,64.77,60
2714,138,15,6,14,33.15,33,28.01,24
2715,139,15,6,1,73.95,75,63.29,65
2716,140,15,6,1,46.32,47,37.69,40
2717,141,15,6,4,13.44,14,11.09,8
